Dwell,Music,Dwell:Music
0.0036499955137792297,1.5954517912200152e-12,0.060956177768144576
4.1990238701942254e-10,7.090049936504825e-15,1.0788079385149047e-6
5.910664380064386e-7,3.152254780389494e-25,2.852334719953464e-6
1.2024148065563768e-4,9.037979499022538e-15,0.0013935900118395488
0.002833400220790952,3.3897551994882715e-14,0.13061530414689093
2.776819629342413e-4,4.581153780153754e-14,0.07332271819271872
7.495831559762003e-5,1.1993908169529048e-18,6.133568140631715e-5
9.285426834152035e-9,4.398759067000607e-19,3.379833204989614e-7
8.929568215040826e-10,1.2665399351872133e-18,7.364944517064887e-7
1.521275823290232e-6,7.760520405840076e-19,0.0011087851856707216
0.002675634020161845,4.022357593400797e-11,0.09278622598365692
0.002646149151847369,5.05676600329156e-19,0.0057582023680615105
1.8016931899275283e-4,1.0583659229349457e-18,0.03323881060984244
3.15900844430735e-6,4.826426878875287e-17,6.439766166536794e-4
1.221643353707938e-4,5.808659757567525e-13,0.08778422867086481
5.1798471426051666e-5,5.155816738483499e-13,0.03726350297755936
4.125501856280155e-5,1.5542075322545277e-14,0.004217305608479559
7.718808703606178e-6,4.6171366353866087e-17,7.076421064441469e-5
0.006858509290214818,2.032976126127618e-16,0.15838950517547984
2.429817177929186e-9,1.7447585690320492e-17,0.023886583735486442
0.004084121300903471,5.964353991573094e-20,0.023767341576306677
1.5192477683459987e-5,1.3455078732844297e-13,0.018049475187051602
4.933220344755377e-7,1.9883783521085485e-19,3.945696402240681e-5
1.1032684030973018e-6,2.745946215692862e-20,3.485080950938052e-4
2.1211217237602773e-6,8.970070745762283e-15,0.001465382077050416
2.853710672505918e-4,5.6504357166673224e-12,0.026545551359882055
0.002133764912735638,2.8378409611969814e-13,0.062497526266500195
2.3896355949791954e-7,3.527245997942409e-27,1.0632161932949889e-4
5.502692811255563e-8,6.007772588247614e-22,4.6139527743668414e-5
9.265116448571516e-6,2.9293042933354923e-13,0.016606692666789515
6.55439797862718e-6,7.449759763060965e-14,0.006424260101930822
9.622432944718205e-5,1.7950420470375225e-17,0.026435045235059285
2.8921302148168573e-6,8.263672405683972e-22,0.001939815302678097
1.3022629547962495e-10,1.6652537011079723e-17,6.0793828061972e-6
6.092594727406562e-4,3.8486725008656534e-16,0.00479707754011675
6.059853108312333e-7,4.997500190922964e-19,1.753690960337418e-5
1.2528275312387623e-10,3.9298339859225196e-21,2.5357790058861237e-4
6.3107335015435875e-6,4.0012780910709816e-16,0.0023654376139677245
3.444102488379226e-5,5.420501900551037e-23,8.547336431983893e-5
4.781631880090083e-5,1.759924958211873e-20,5.728966444427428e-4
2.2028223944943847e-5,3.0865966466713362e-12,0.06889331150451315
0.014012206327581416,4.603737399346662e-15,0.09695834812081214
9.356827284978524e-8,2.7938580978030994e-18,2.5671625142842776e-4
1.2967539038088593e-9,5.564695092597736e-23,3.965026690687478e-6
1.3095304092687677e-4,7.901847554470492e-13,0.046038238631152806
2.709211664762203e-7,5.575269896272811e-16,4.2399474521431617e-4
2.9119373471063957e-7,8.62865253204761e-17,3.0857477699227254e-4
5.651413231792618e-4,5.264434045524236e-17,0.04703208305053959
5.623135976511408e-4,3.2313789766614946e-13,0.011355239950048656
1.1486267080548227e-5,5.700619562990115e-14,0.007711613908354066
4.7681983906224255e-5,7.965735026208284e-13,0.004385696462673199
1.8456350077039579e-6,2.2206504737325636e-16,0.004109236816680324
2.8600705470879594e-4,4.881992066477912e-15,0.015295664446905229
0.0011569551924636295,6.295699247283671e-18,0.003444016892120243
0.005781601096225971,1.6037947542522203e-15,0.08468168457769948
1.6358306435776893e-6,1.4425604626235226e-15,0.0035385914439077406
0.010511166840473833,9.15581714045758e-15,0.012512804464849881
1.8161571335349747e-6,1.3373369690864414e-17,4.7211089295866234e-4
3.4012328761812583e-4,3.2548759477682506e-13,0.013415993028838929
1.3871757423099829e-5,5.901453718244406e-17,6.364457936106679e-4
1.1450945532363062e-4,1.6305907334542613e-14,0.03230098192401562
9.182161560048397e-4,2.540329746779223e-9,0.4488697992596295
2.6406400081645765e-7,3.4393614464903453e-15,0.006341006223685163
7.918746405188139e-4,2.2802958807751896e-16,0.035094256207101625
1.670655188002677e-7,2.190056533941628e-12,1.2038348755907451e-4
4.0989054674473235e-6,2.5834704987285807e-20,0.0024788820258448735
2.4354158023604e-10,5.93224598160702e-20,2.881192997915605e-6
4.661985573914936e-5,1.0501161768723034e-16,0.09538893720287128
9.95689011377281e-5,6.998838327742333e-12,0.002728957476739568
4.772122462563148e-10,3.817498183596174e-23,1.0454204824307291e-7
3.6724162293309343e-4,2.055301907662749e-15,0.002501740078212312
3.8334503728630344e-5,1.736129444417509e-15,0.07109216438424133
1.6756508234856717e-4,2.348662539651425e-14,0.15990889312829046
9.684233502149438e-7,3.083857643748408e-24,2.453929790875608e-7
4.446700507462001e-6,4.967215595216346e-16,3.3284266122662654e-4
3.1299816725869603e-4,3.993991320180541e-21,0.001285381815548795
1.5892552196027119e-6,3.0700368730530475e-13,0.01830918072178635
1.414669027000642e-4,6.57049738899564e-19,0.004572978182526918
0.015095527674408245,1.82660890521259e-18,0.1436086209238014
0.0020545766086022352,1.3989399529131402e-16,0.004224130577524717
3.088890847330966e-4,1.8924540816234405e-15,0.0033416093154406265
2.2765864839391933e-4,3.311525547027513e-14,0.04670397219946681
1.6439916360962472e-7,5.0667550775916915e-14,0.029248982342548868
1.2987350192290002e-4,2.8650705545040436e-12,0.010131792841966998
3.471111941421932e-4,6.142560440384119e-15,0.042343309405939375
0.00012393754226024521,1.2218475691844454e-15,0.013952344983027906
2.6960994314339507e-6,1.7705819193566844e-15,1.3663722337568841e-5
4.061383911796535e-5,7.197309546533656e-17,7.037266571100814e-4
1.3101742655243402e-6,1.3583218783045719e-15,0.008244123498899305
6.3434831541443285e-12,1.3139026030579661e-20,7.248925488592383e-5
1.441276368712866e-8,3.2751269959112252e-18,2.0249021476674943e-5
3.5713529509671995e-7,5.1157841542065925e-21,5.3635533734112934e-5
4.034511750477068e-6,1.2648303833106693e-25,2.180641497760178e-5
7.865446215771138e-5,7.322085163520903e-15,0.009565865193259842
1.3153504473074513e-4,1.1413742105051543e-15,0.030022359509282517
3.2377597616548776e-7,7.717205722180016e-23,1.1398474456664983e-4
2.0604187511835174e-4,4.318502141167651e-14,0.03881917041418499
2.5845430836132416e-5,2.390389988778727e-16,0.005877353750212448
9.38490035109164e-7,1.317523187372244e-18,4.986388296151525e-6
8.428247521478e-8,1.8450154821296643e-15,0.0025901860461272244
5.043387793123662e-6,8.996820536740899e-21,3.4711132734271597e-4
5.972110662574086e-5,6.878719318537099e-12,0.00888035869533493
1.3788812056403824e-4,4.65807413016347e-17,0.004231957331763148
0.0034513370542470783,2.6069862264958216e-15,0.02096448497052241
1.075332450230411e-4,1.518573692608472e-18,0.001324711019911907
0.0018148136986021433,8.399096293126776e-15,0.23587246589237962
6.362152951776479e-4,4.7458713715035536e-17,0.008440468880222486
1.0233266572897615e-7,2.879681293337523e-15,2.5603039437981686e-4
1.2362404679406601e-8,1.1742072597463108e-24,6.812467330314608e-8
1.4136115832658953e-4,6.0196050374853935e-18,0.0027645334010526755
9.16745835145768e-6,2.1589473474264725e-18,0.003660556303524484
1.7029340462135353e-4,5.248276206242369e-16,0.07151815919828815
7.665150885405082e-6,1.1175213743052625e-14,0.007332918308279243
0.009402434531878497,1.4466295253126015e-16,0.008141242114618093
4.324849172724735e-6,6.30998336826799e-14,0.053416936868743665
1.6738078080477344e-4,1.288084637586211e-16,0.0035264849217698634
1.2849797932179112e-5,8.119419208773599e-19,0.0011159905320488814
5.464303112433294e-7,1.1323131257454083e-19,0.0025125839804090206
0.0409251387845471,5.040832433855761e-16,0.018498971923893884
3.1602772392186526e-5,1.7421154615036174e-15,0.006193025318010285
4.1270580268437185e-4,1.2418551431284363e-14,0.02184841133720938
2.3186737701186244e-5,5.1378216457094095e-14,0.008716320924815085
6.774364683918637e-9,1.1766117897945764e-18,9.877411391085205e-7
6.36701110910211e-5,5.239042570974919e-19,1.2542894875730427e-4
7.506284592827292e-7,3.634311209954163e-20,1.595710689993179e-6
2.406268712533276e-5,5.574856277346791e-16,3.7635443863667773e-4
2.5972097856011303e-7,1.146567923061788e-18,0.008011281244444857
4.4633732906260203e-4,7.98967182314314e-14,0.03173485415629882
9.539616844372486e-6,1.148922576396027e-12,0.004723023053521144
5.72565258681352e-5,1.6132324100022138e-16,9.888577804761148e-4
3.820855680744025e-8,7.341765268903721e-19,4.0897371733781884e-4
3.935500878052864e-8,1.858405096926877e-22,5.320319258208412e-7
0.03840146372519061,3.516631930644155e-11,0.050965387284193156
0.006007267094503375,5.4181192096356023e-14,0.005410885763600222
7.433356844553444e-4,2.777876289241585e-19,0.0015766684850316796
1.8255856146359594e-7,5.269217768043181e-18,2.2499640202480978e-4
1.9801000115516888e-4,9.609806216597182e-16,0.006710736709374385
1.4597149309040284e-5,1.6347909536818257e-16,2.916234092843085e-4
4.3030110545263384e-6,1.5432136411091355e-23,2.349231972791868e-5
5.8297834596022115e-6,1.281752408940317e-17,4.0713744596968844e-4
0.0035123116098804033,4.691145582213436e-14,0.1327265751041769
1.562725463392313e-7,7.252662165627765e-16,3.7741699981442634e-4
0.00391602867962953,1.7369638590014876e-12,0.27085857345453246
1.7674178681895628e-5,4.432155856753117e-14,0.00569375587773495
1.640687212674894e-8,2.7985570713970593e-24,1.4230636202277843e-5
0.001628590030626272,8.779492391749351e-15,0.00439096785119937
4.1574136991067205e-7,3.915836972174744e-21,1.4747955026196878e-4
1.7027328111815462e-6,5.604628061529747e-23,2.5284246559756977e-5
8.156435118477494e-5,2.389131080618531e-19,0.007141539351281105
0.0031104095590683807,3.300323752619592e-15,0.015412993952620621
0.003102014944073372,1.3746763886907541e-11,0.8932713826391472
2.6565294549930742e-5,1.7112275332362646e-18,0.026717155915949573
2.094833766292564e-8,1.1010267896116722e-16,1.9531075686404277e-5
0.0024622256228478356,2.558163243683458e-20,0.00329980138481514
5.142626726441666e-6,8.864687451847434e-12,0.03175243105594565
6.622710640064664e-5,3.327294788782463e-20,2.1577126333992554e-4
1.1428167825134212e-6,1.044947016466898e-19,9.64289711020684e-6
1.1666547525708986e-4,1.3540972667345897e-16,0.08082676314688307
6.7489349166204736e-6,1.1131481670632922e-19,0.001248010290762586
2.6723608542954114e-7,9.298239731292344e-19,2.1230648309370853e-4
3.1010661747456993e-7,4.26826035994174e-9,0.015562329844810938
0.003085578114790718,2.4377942225126057e-15,0.03296790815241801
8.350036478513635e-6,2.508264676591773e-23,0.0014557563292366177
1.242983121161378e-4,7.100191111507655e-21,0.0010471345031188468
2.6003260406925596e-7,6.209608558777655e-13,0.0028094125315967907
7.437361908558802e-4,5.713245576218336e-17,0.004414755518761784
1.1140078247214697e-4,5.233840983564523e-19,0.010477708228807638
9.590337788880038e-4,1.5023080246479997e-23,0.001055146894776139
5.742743365529601e-5,2.1041302063637363e-15,0.05112393448819842
2.8704738459443648e-5,1.5336042092259493e-18,0.0268811218519779
2.4351305246366788e-08,7.505239329388446e-19,9.347680946498661e-4
2.7362158813166194e-5,1.4020575135396683e-17,5.389910470881e-4
5.89238380419976e-7,1.6248494356179603e-14,0.0021555079449595534
3.0723580017858234e-7,1.4179797952014106e-19,2.6192210243288022e-5
3.109252419751211e-7,1.8714735341885744e-18,0.0011947963773418458
1.2676462928811345e-4,1.8286809353119383e-15,0.14149778311434114
3.274804305645118e-5,7.435540053161243e-15,0.0012073675189355015
8.738489861675147e-5,7.059770764232125e-17,0.013979342946529649
2.4563060764643235e-4,3.865141301039885e-21,6.744796937570769e-4
0.006635341229459542,1.9494706564360445e-16,0.004084439149696572
6.678188732973779e-5,1.1393001028057435e-17,0.0013259513588354044
1.497671472854425e-5,1.1615966552113837e-14,0.007191828755702904
0.0015304068246719481,2.0146278587378895e-16,0.08372879522006371
8.711107515574226e-4,5.827472921918189e-19,0.02513236114104325
1.3945922676913962e-5,2.94219185365714e-12,0.030508480384302233
1.3542322343814906e-5,5.3742209512638744e-18,4.0483568647410573e-4
2.1254030380526267e-7,2.926707356840768e-22,3.359113302198916e-5
3.5731079537800526e-6,2.1718302615454726e-14,0.0018522722290776996
1.320697135044638e-4,5.7742313735835004e-18,2.516939408445599e-4
1.9636933630069942e-5,2.6606981944428096e-16,0.001223568106902409
1.2041296875373391e-6,8.615061415644355e-15,0.0049729157847891664
4.347278695707826e-5,5.857370885569463e-18,0.005797433319459505
0.06867359250353103,5.4538718713849836e-17,0.011315064596844098
6.139995260654349e-4,7.001882437862337e-13,0.07349950669471428
3.30546601577079e-9,8.04799242431347e-19,1.4545739691276613e-7
0.08082072774643291,2.2286942300850794e-15,0.4839493015016495
4.512752683883886e-5,8.156381711001512e-16,0.007857519208438227
2.8643331336626416e-5,3.952868529011732e-17,0.0011961579012853493
0.0012366645937236143,3.4446501103197413e-13,0.05692517561294993
5.08297636346796e-7,3.409636296449971e-18,7.773803049342305e-6
5.18710672037904e-8,7.987536960993858e-16,0.006720073849477957
1.859763792630857e-8,5.374221107479946e-19,2.663314989022788e-4
8.383309504478164e-6,5.00627595831624e-13,0.0011890009613089733
0.052358505481736296,2.5503556934835434e-14,0.8430195785895399
4.702922698178151e-6,4.5991136155947746e-17,4.148662462612104e-5
4.7060188545798355e-9,1.63017754981856e-22,5.817643573558947e-7
0.004535524301416181,1.4837179973425747e-16,0.00908326647328115
3.0839389512263575e-4,1.4552625108525488e-16,0.003892797441853438
1.080270717358949e-4,2.443030184334814e-22,1.9566407944575045e-4
2.099681431397831e-6,5.26013668602732e-22,2.306522940808153e-4
8.579242582109189e-4,5.827220694698273e-20,7.094618291028304e-4
1.591097769499525e-5,3.6815856880898043e-19,0.0010225110830816117
1.4094684521511494e-7,4.7736944794095065e-19,0.0011611666579149844
0.0071305176443687175,2.538186656878625e-12,0.06051621419642958
9.303755007149626e-5,5.0741277999630146e-20,0.0023293048314269684
5.126838136286712e-4,1.660532054322137e-24,1.1326901097131139e-4
4.467988985549247e-9,1.0929197444312015e-14,3.250512201848386e-4
1.7905852336605665e-7,3.3839508607303045e-15,7.549184352866856e-5
0.0025824263671366636,2.76853333611173e-14,0.022935168195020096
3.0786322238704773e-6,1.584335481671133e-15,0.01866112163645302
6.828777758105513e-8,2.6499409452676996e-18,1.960234001595147e-4
4.893980647713635e-6,1.2819050452959413e-18,0.0021933121382915863
9.780197158164526e-5,1.717296372353373e-14,0.0028389699215188627
1.0724946162784813e-4,8.015459718219807e-16,0.0035216991117122762
2.1628851422250103e-5,5.41273334207092e-18,0.0046135810032456905
5.362299516588159e-4,1.8512252445959917e-13,0.006088424576445697
3.517578988406147e-8,4.924177317903981e-23,1.4557677136076667e-4
0.0013846054898191144,1.675241345093946e-14,0.1259124529269093
2.243413304512345e-7,2.0984768051767439e-19,4.998656818363421e-4
0.0012153210470908329,1.9921714136697004e-15,0.002149817168182823
9.825052336066222e-4,9.202958987793985e-11,0.0304648022656205
0.0014774614062639034,3.4176334366222154e-18,0.006671078079029689
1.6699543042589856e-5,1.4982695457753917e-16,0.1622100862473485
2.0247606229005787e-6,2.0462231958912245e-18,0.009565066638303414
2.309929496090426e-6,9.506597896418818e-13,0.054949769890806625
4.545803349996194e-6,7.025406787979809e-12,0.019769325009900824
4.860074572122944e-7,3.764660287071632e-14,2.6832344996041802e-5
9.987984769480253e-4,2.074135021100427e-12,0.012643450351936432
1.904774064201638e-9,1.8933748542820386e-22,1.0334393753644846e-8
4.897444434722156e-4,2.369833629048819e-15,0.17245486930161663
1.0131664911819831e-6,8.023106645261172e-17,4.936426821903481e-5
6.899831653971742e-5,3.509372594110554e-19,0.026923854303919696
3.8212866488102984e-8,1.4185710900336953e-21,5.102868688494037e-4
3.6071746597194508e-6,6.928389586954579e-21,1.0238691270469506e-4
0.0017200288257737922,1.7075825620109396e-13,0.020675955293033673
2.1177758630514565e-6,3.1039051756297715e-19,9.75752959791897e-4
0.0026277640472612673,5.222712082923248e-11,0.05116086394371197
3.170929674854127e-4,7.166478520108906e-19,0.10608536008448316
0.013341689804749868,7.172840638199881e-12,0.30964234955247116
1.5213489856574886e-5,4.3405940696578162e-16,3.0929924342863046e-4
1.7374421101487252e-4,9.251883429138093e-16,3.648603710543701e-4
4.980600008285875e-4,1.15334818036792e-13,0.23251200047048404
1.0614203269823723e-4,1.9671419893292882e-17,5.02837147543277e-4
4.567702761983457e-6,9.316021512593709e-17,0.0015590900142822273
0.007882170820604628,9.053834139359076e-10,0.3044186476184778
3.004784346545998e-4,4.4962370755922246e-17,0.017433252742962792
1.0104581585412923e-4,2.266374476436662e-17,3.932838384117526e-4
4.453726355515217e-4,2.2367489651006174e-11,0.00909775775224835
5.068784629357271e-6,1.3913717451119984e-17,2.924161853892612e-4
0.007581530208652379,6.713921360251819e-12,0.14297932047714065
5.913193208946816e-6,2.631350531353805e-13,0.0031577929817512155
1.655761914877313e-8,3.857496920569819e-18,0.0015233270793040003
1.528341460104372e-5,6.2446897354902826e-24,3.699785473893017e-4
0.0010616899766497379,1.1556742566680806e-15,0.0345860044950394
4.5002292225726454e-4,6.563526495813356e-23,0.004754717009792801
4.9342274513444685e-8,4.1833124795007994e-15,7.801696150316748e-5
1.658549240594883e-5,6.584528925427637e-16,0.008475886781679534
3.052864784890676e-4,7.136870120377087e-13,0.002421685323418405
4.1615699127439376e-7,1.2376637752698827e-18,9.06392686463011e-5
0.005249876228077313,4.57740175354109e-15,0.009988127057965307
1.4048630689248243e-5,3.4631328661845266e-20,0.0049800564663072585
1.691448665288542e-7,1.4090827719323536e-16,8.337864829836177e-4
0.004534821293525471,2.4930245448741185e-17,0.00803663334382279
7.2824173571881674e-9,4.202365932850126e-17,0.003773326166867948
3.285950895106332e-7,1.3693067457784466e-19,1.309017655601894e-5
1.0933514671505846e-4,8.47108302623596e-19,0.056417366187500984
1.039838389935079e-5,1.6749689056672823e-18,0.011730173295491626
0.003378166517435842,2.4068040436249507e-11,0.04069977323342543
3.9408542254296824e-4,1.011996426343306e-14,0.10403348449408918
1.006809064529495e-4,1.1313040331707467e-16,0.10873404502408074
2.8296571869786815e-7,4.8895978299953575e-19,0.002737985565989792
1.2534105825626375e-8,8.678303700161862e-18,2.222344597083982e-4
4.668716131694927e-4,2.0022447823136552e-12,0.011600641450519944
1.3651627101461408e-5,6.4964293129802375e-15,0.001807962303404995
0.010702603098208632,1.5841048634881887e-17,0.005054765831304924
2.180252332837209e-4,3.082051461022918e-19,3.8154839605805175e-4
1.552022549167896e-4,1.0041683549927569e-15,3.607314921519351e-4
1.4154855945823708e-4,1.406758140457418e-20,0.0024784051019853515
3.186121946975604e-5,6.228621632115887e-14,0.09650320555085752
2.033481251852049e-8,8.26719097213326e-23,2.3527137944910443e-7
1.1852481829452704e-5,7.784727951393678e-14,5.7570393200322006e-5
5.862287549692501e-5,2.8717139559411667e-23,5.868106850863678e-4
4.309467316888951e-7,1.681739584280956e-17,2.711196232167876e-4
1.1751773586819748e-6,1.458805733131488e-13,0.0013909244411389318
0.020292686341975685,1.6825495121260509e-9,0.6154531948698403
0.052392870843124134,7.454196571419594e-14,0.05961402247637362
1.8491582794371247e-5,1.476739591590925e-14,0.02145298851717128
2.0034569508141267e-4,6.014076055374036e-14,0.03963804686688982
4.703754113013468e-5,7.55783543736879e-16,0.0016491937485684214
7.218661480977249e-7,1.2614950322370877e-17,9.700797329025355e-4
1.0054673402474571e-4,5.4322667209299276e-18,0.02933765351591005
2.0219291569421403e-6,1.0721366762806524e-19,5.159158329267552e-6
1.7649926678632764e-4,3.9996154695120467e-16,0.003668095108090808
1.8327498530176981e-4,3.017307255379295e-18,0.002415617916245459
7.530689103748146e-7,8.939954887749861e-21,0.0043376007159867305
0.013792902775249409,3.1048214851665174e-14,0.008022911634890379
5.300652741369914e-5,1.2327141101930306e-20,0.030804274894408824
0.07826143658030782,4.3329760447224816e-16,0.45803820437151743
7.396282726388188e-4,9.819005367825158e-14,0.017560854092282255
0.0028487913568173507,6.629731820716223e-14,0.026848506296662505
3.734654501801976e-4,1.430646098830924e-15,0.019299625458709693
3.238134267073492e-5,2.3603114451677155e-18,4.67422608633706e-4
2.7321656513373744e-7,9.024799581998148e-19,3.2872815774322866e-4
0.0012204885219323203,2.40159051533337e-15,0.0026239628549254647
1.887479995649561e-9,5.426818843556664e-16,1.4959599522167466e-5
2.3532298916612967e-6,1.437459207442051e-20,3.0234899358796716e-6
9.818420192875458e-7,6.249058362511622e-18,0.0036755785116246993
4.2927717392869585e-6,8.179191972230299e-16,0.0037523508921340504
2.947034724575339e-4,2.5589948993825624e-12,0.009390039596885733
4.940383683396278e-4,4.9726044158920885e-17,0.004780556066141286
0.001237432964292736,4.1017051862384123e-17,0.04541394884625811
4.455664158352393e-4,6.776831156370111e-12,0.12712971637734735
3.414059622602375e-8,1.9768162331815545e-16,3.096470876556371e-4
3.7051925938883155e-6,2.015074138885896e-16,0.025487327623228986
1.7782125555971558e-6,7.669524948449368e-20,8.763939883158246e-4
6.990815282524759e-10,1.1619964606456645e-21,8.961362417175624e-6
7.66148941031721e-10,9.686061148583573e-19,1.159948829758594e-5
0.23089469834019422,9.63546396119637e-10,0.7930382540327532
0.05927695108919202,2.4740371488217873e-9,0.4070461696231795
0.003125035511416107,2.7465706469528135e-14,0.1200959901364867
2.616595556190394e-7,8.066130464014074e-25,5.114949686280888e-7
1.2005558253757665e-5,3.385399160044758e-16,8.950997373790981e-4
5.12410893155108e-5,4.559035717721014e-19,0.011401744466074514
2.1473537361891515e-5,2.0412289701050754e-16,2.741799300200746e-4
0.10562110049214392,3.086412083754365e-19,0.04297981124893766
3.8783031696024864e-8,4.578428861436775e-19,1.584987860489254e-5
6.506110292192341e-6,1.4597707868322647e-16,1.27557192109558e-4
0.0016000933881098974,1.1944590746283886e-10,0.03314735059283499
0.005113912469162894,2.453924718777737e-12,0.02440608263855689
5.224389239753652e-8,1.0811378042481488e-20,3.932558674090496e-5
0.021447760443624696,3.896162525610065e-15,0.004270253772721453
1.4577089590585773e-4,5.097690659820128e-21,6.65389139206253e-4
4.5830939393189086e-4,7.741837266817371e-10,0.042937038984566384
9.997795908612814e-5,3.3895136156842327e-14,0.07946799133669465
1.9120585421855375e-6,1.7616399029610462e-14,7.839526409648908e-4
4.214087440498766e-5,3.3365127079678055e-19,0.014705928878330762
0.0018402580340671274,2.052310587420043e-18,0.0020764737124617794
3.4468950249578835e-5,7.961659572185682e-16,5.780872711326923e-4
9.748440893032257e-4,3.665888547575279e-13,0.035008693515009105
0.0025875189984621077,8.212596421945659e-16,0.00902495255093734
0.0028035791372907925,7.197524548400234e-15,0.13265477585334026
7.487037929514715e-6,4.319448653813136e-15,0.013897875266657348
0.005190845503225878,1.2458884959697756e-8,0.6496085892575154
1.017250528074629e-6,3.7098093611505185e-15,5.418562984081255e-4
5.985099752874438e-4,5.3402196118876736e-18,0.012402946582668153
1.1742834821591247e-4,5.2627036246962e-19,8.599762657885182e-5
0.01564581860090805,5.884173722869215e-10,0.26598630282039565
0.006438526523154719,3.351469273372291e-12,0.23280870544043336
8.10874118317931e-5,2.9538199432201037e-19,4.8376235327343394e-4
3.884645838452406e-4,2.1834528493448174e-15,0.11408796901528176
3.32360666066509e-4,2.628005691181828e-14,0.03818494679763911
3.488066444891168e-4,6.467312659240351e-16,0.03439134358738031
4.6898830246503155e-6,1.2565597276654275e-16,1.942191851437908e-4
6.862936599344327e-5,5.2136556082166975e-15,8.63420513973927e-5
4.845620957357555e-4,2.1152148762039212e-16,0.01933973995428454
0.0033717273398016995,1.2458858129739133e-18,0.07977119368366796
2.4028934229573043e-5,2.2837032719190006e-16,5.959450073428804e-4
1.3808648815327498e-8,9.98929850396826e-16,0.004311235109581572
1.3369872653290553e-4,1.885230997008471e-9,0.3550837199277801
1.854263974743104e-6,2.5684559600646594e-16,4.642476302519817e-4
1.3954318638324441e-5,3.2592788928708736e-11,0.07495741758509393
6.284513960266403e-6,9.477548981681644e-23,3.0716600913101615e-5
